Job ID,Original Query ID,Query Index,Runtime,ResultRows,Status,Created At,Bytes Processed,Resource Usage,Slot Millis
e242a031-eba7-4091-bcec-27911be52041,63713946,9880,0:00:00.094000,1,DONE,2024-03-10 08:44:58.941000+00:00,,[],
7fed8081-5651-439b-9954-f77d205ed49a,63713949,5997,0:00:00.115000,1,DONE,2024-03-10 08:44:59.617000+00:00,,[],
95da44d7-0594-4481-aeea-e9ecbbfb4963,63713952,9391,0:00:00.080000,1,DONE,2024-03-10 08:45:00.340000+00:00,,[],
75f0a47a-9476-40c9-a591-aaa3825cb337,63713958,12280,0:00:00.102000,1,DONE,2024-03-10 08:45:01.028000+00:00,,[],
3cd85271-3e1a-4904-a9ff-2e079f8540f1,63713964,12279,0:00:00.142000,1,DONE,2024-03-10 08:45:02.178000+00:00,,[],
718ea341-81ec-48f8-955c-fa7dfb30cb7c,63713967,6349,0:00:00.095000,1,DONE,2024-03-10 08:45:03.020000+00:00,,[],
3d13e0e3-c5cf-4586-96e9-16685e29b7a7,63713970,12444,0:00:00.139000,1,DONE,2024-03-10 08:45:03.696000+00:00,,[],
391cb7f3-bdc5-4b29-989e-d46dd0f25f0b,63713973,1438,0:00:00.102000,1,DONE,2024-03-10 08:45:04.442000+00:00,,[],
7c51c6e8-d621-4cee-ad73-805fefd5f08d,63713977,4215,0:00:00.106000,1,DONE,2024-03-10 08:45:05.065000+00:00,,[],
d66f8b54-a217-4c7b-99be-605162dc7ccd,63713979,5651,0:00:00.096000,1,DONE,2024-03-10 08:45:05.567000+00:00,,[],
ea43dd5c-9f45-47a9-b645-f36c9f63423d,63713982,8999,0:00:00.094000,1,DONE,2024-03-10 08:45:06.511000+00:00,,[],
0b7776b4-c18d-4cd7-86fb-346e7b418d40,63713985,1541,0:00:00.066000,1,DONE,2024-03-10 08:45:07.107000+00:00,,[],
5ae0ab76-b0fe-43a2-a8bb-35e43ee36aa4,63713989,12445,0:00:00.084000,1,DONE,2024-03-10 08:45:07.897000+00:00,,[],
e1366703-3c60-4d2e-9b80-975d1545dc6c,63713992,6570,0:00:00.069000,1,DONE,2024-03-10 08:45:08.455000+00:00,,[],
6e2300e2-7828-4cac-b4e3-86f50af9de87,63713994,4460,0:00:00.128000,1,DONE,2024-03-10 08:45:08.830000+00:00,,[],
524ae681-4698-4d62-ae79-eaecb522b979,63713997,6571,0:00:00.093000,1,DONE,2024-03-10 08:45:09.896000+00:00,,[],
c6a83237-4f40-48d7-bdf8-a7db523bf4bf,63714000,6350,0:00:00.089000,1,DONE,2024-03-10 08:45:10.534000+00:00,,[],
83fb50ec-29d7-419a-9634-f14f24393264,63714005,7144,0:00:00.075000,1,DONE,2024-03-10 08:45:11.356000+00:00,,[],
64076693-1f1f-4c35-b0f7-46dc68c21e19,63714008,99,0:00:00.076000,1,DONE,2024-03-10 08:45:11.986000+00:00,,[],
9382a81c-f5fc-462b-98e4-b221ef9ffa96,63714009,8024,0:00:00.115000,1,DONE,2024-03-10 08:45:12.446000+00:00,,[],
261c29ca-35e2-4635-9669-f2cbdf2e4cf5,63714012,3048,0:00:00.092000,1,DONE,2024-03-10 08:45:13.157000+00:00,,[],
1c7fc0ed-11b9-4f25-bd9e-439a983b6269,63714015,5998,0:00:00.082000,1,DONE,2024-03-10 08:45:13.825000+00:00,,[],
15d4fec6-74f7-47c4-aad6-358edb1a852d,63714018,6404,0:00:00.124000,1,DONE,2024-03-10 08:45:14.312000+00:00,,[],
0e36bcce-d684-4b1c-8478-39092b907daf,63714022,1730,0:00:00.085000,1,DONE,2024-03-10 08:45:14.984000+00:00,,[],
e82faf86-be81-40de-83ca-c10812878a09,63714025,9392,0:00:00.128000,1,DONE,2024-03-10 08:45:15.481000+00:00,,[],
77bea37f-6317-42f3-9d64-b7856b91ea01,63714028,1731,0:00:00.098000,1,DONE,2024-03-10 08:45:16.175000+00:00,,[],
0c766d85-20d8-462b-ba2e-32114cfe8303,63714031,5661,0:00:00.104000,1,DONE,2024-03-10 08:45:17.159000+00:00,,[],
c936b95a-413a-4e1d-b891-37dd0d089088,63714035,356,0:00:00.080000,1,DONE,2024-03-10 08:45:17.982000+00:00,,[],
f042d7b9-8d61-4ad8-b477-43a0c446d513,63714037,7491,0:00:00.105000,1,DONE,2024-03-10 08:45:18.436000+00:00,,[],
bce4d488-4686-4160-80a5-748c090f7f28,63714045,8234,0:00:00.077000,1,DONE,2024-03-10 08:45:19.187000+00:00,,[],
30a6f4b0-5ba1-466b-bc69-3c177405a3fc,63714048,1574,0:00:00.099000,1,DONE,2024-03-10 08:45:19.693000+00:00,,[],
7c2b75bf-3761-4e26-a72f-66e075af7fa4,63714051,4327,0:00:00.077000,1,DONE,2024-03-10 08:45:20.431000+00:00,,[],
0887a243-ba61-44ec-8fea-c48dccaee5da,63714056,1400,0:00:00.104000,1,DONE,2024-03-10 08:45:21.278000+00:00,,[],
113da56a-b5b8-4fce-b156-6336b39ec678,63714062,1732,0:00:00.106000,1,DONE,2024-03-10 08:45:22.106000+00:00,,[],
4e9e2b05-3d78-49cf-9c94-56294f4db13a,63714065,3049,0:00:00.068000,1,DONE,2024-03-10 08:45:22.858000+00:00,,[],
5ba9630c-8a53-41dd-889b-5eb5f3bb8281,63714069,8291,0:00:00.101000,1,DONE,2024-03-10 08:45:23.355000+00:00,,[],
d5a291dc-fbbe-4769-8ef0-f6ba05417130,63714072,10076,0:00:00.087000,1,DONE,2024-03-10 08:45:23.942000+00:00,,[],
92f6a0eb-0494-40dd-9b32-34a616fcf44a,63714076,1610,0:00:00.095000,1,DONE,2024-03-10 08:45:24.454000+00:00,,[],
e499eaba-ed90-4e62-aa4c-c96115a6af53,63714078,7075,0:00:00.084000,1,DONE,2024-03-10 08:45:24.959000+00:00,,[],
ad8fba6b-6912-4529-a47a-377adc42dbad,63714081,1526,0:00:00.089000,1,DONE,2024-03-10 08:45:25.721000+00:00,,[],
e95bf6c5-67e3-4cb8-ba85-f374d250d96e,63714084,157,0:00:00.134000,1,DONE,2024-03-10 08:45:26.300000+00:00,,[],
e6f7d4e5-c593-4900-a073-75aedf844882,63714087,6690,0:00:00.093000,1,DONE,2024-03-10 08:45:26.939000+00:00,,[],
e479fffd-e1b5-43df-94a8-e28c87b0ee0d,63714091,6439,0:00:00.104000,1,DONE,2024-03-10 08:45:27.585000+00:00,,[],
fd25bddd-c41a-4e72-9d91-32265e025384,63714093,7492,0:00:00.098000,1,DONE,2024-03-10 08:45:28.308000+00:00,,[],
355d5c63-1df5-4feb-bcf9-7e25a7ed9131,63714097,8235,0:00:00.113000,1,DONE,2024-03-10 08:45:29+00:00,,[],
15f061f9-7978-4b74-841c-02fbf308d53d,63714099,3050,0:00:00.096000,1,DONE,2024-03-10 08:45:29.451000+00:00,,[],
e6ceb98a-9268-45a3-9d69-872aa48cce54,63714102,5624,0:00:00.085000,1,DONE,2024-03-10 08:45:30.044000+00:00,,[],
a67cb407-a725-4fd3-ab52-537559fe9ce4,63714105,4679,0:00:00.113000,1,DONE,2024-03-10 08:45:30.625000+00:00,,[],
8d5fe5d1-9a90-4181-ab43-66ee43fa95e3,63714108,5999,0:00:00.089000,1,DONE,2024-03-10 08:45:31.191000+00:00,,[],
9cd81f1d-4bdf-414d-a46d-53355f12fdd2,63714111,2704,0:00:00.295000,1,DONE,2024-03-10 08:45:31.746000+00:00,,[],
f180168f-8e74-404e-a75b-16e46baf142d,63714114,1542,0:00:00.118000,1,DONE,2024-03-10 08:45:32.569000+00:00,,[],
110721d2-94b5-4eac-a018-dfa18b25a56c,63714117,6572,0:00:00.081000,1,DONE,2024-03-10 08:45:33.548000+00:00,,[],
73cc2acb-752c-45c7-a3e1-dd26b394a3a3,63714131,6405,0:00:00.088000,1,DONE,2024-03-10 08:45:35.500000+00:00,,[],
45b46792-eaff-41d2-8590-8c03f83748aa,63714134,5625,0:00:00.142000,1,DONE,2024-03-10 08:45:36.596000+00:00,,[],
bf0d8345-8e85-4eae-9105-7aaee9e38211,63714138,5662,0:00:00.103000,1,DONE,2024-03-10 08:45:37.549000+00:00,,[],
2449b035-a711-43ed-a60a-baa230345550,63714142,10077,0:00:00.098000,1,DONE,2024-03-10 08:45:38.154000+00:00,,[],
c3baf322-5c0f-4514-8e15-7128d2a796c2,63714145,9000,0:00:00.087000,1,DONE,2024-03-10 08:45:38.664000+00:00,,[],
3ac3d955-3fc1-4b3d-a929-1c3b030e603f,63714151,5627,0:00:00.093000,1,DONE,2024-03-10 08:45:39.243000+00:00,,[],
b8c715b5-54db-41cb-8af2-70b0e0b4bb79,63714153,10107,0:00:00.109000,1,DONE,2024-03-10 08:45:39.753000+00:00,,[],
1f50f69d-f6ed-4992-a720-2c4b2844d955,63714155,2092,0:00:00.100000,1,DONE,2024-03-10 08:45:40.410000+00:00,,[],
054b9056-5120-481a-8560-583d3b3d5a49,63714158,1611,0:00:00.095000,1,DONE,2024-03-10 08:45:41.246000+00:00,,[],
620453f2-3382-4019-9818-b22b74227d9d,63714161,6440,0:00:00.111000,1,DONE,2024-03-10 08:45:41.793000+00:00,,[],
079c59a3-54c5-4a64-ad17-edc4f96c6ce2,63714164,1575,0:00:00.087000,1,DONE,2024-03-10 08:45:42.389000+00:00,,[],
cd166668-3ada-476a-8372-1ce461f8bd4e,63714169,5626,0:00:00.089000,1,DONE,2024-03-10 08:45:43.182000+00:00,,[],
ec9b093c-2778-435f-bb77-c999fe75899e,63714171,12486,0:00:00.093000,1,DONE,2024-03-10 08:45:43.660000+00:00,,[],
528b6f31-938f-4e9f-beae-413e6c0eddc0,63714173,1401,0:00:00.123000,1,DONE,2024-03-10 08:45:44.150000+00:00,,[],
cc41ae5b-78b4-437d-a0b9-1343f15280f0,63714176,10055,0:00:00.099000,1,DONE,2024-03-10 08:45:44.866000+00:00,,[],
24e11269-e03c-4e87-b697-eed837501c71,63714179,12446,0:00:00.106000,1,DONE,2024-03-10 08:45:45.678000+00:00,,[],
3e1abb51-855b-4cbc-8478-1025a5d8cf7e,63714182,1402,0:00:00.070000,1,DONE,2024-03-10 08:45:46.356000+00:00,,[],
995b91d4-a5d9-45f2-9e92-ae97324570a0,63714185,1733,0:00:00.070000,1,DONE,2024-03-10 08:45:46.851000+00:00,,[],
b6925a59-7052-46e8-b9f0-177a2aa91a4e,63714190,1439,0:00:00.100000,1,DONE,2024-03-10 08:45:47.561000+00:00,,[],
a2eeca0b-59e6-48fd-a156-83a9b8f46992,63714192,2799,0:00:00.096000,1,DONE,2024-03-10 08:45:48.017000+00:00,,[],
546cf6c0-f864-433f-9fdc-7d99252a75fe,63714194,11230,0:00:00.097000,1,DONE,2024-03-10 08:45:48.575000+00:00,,[],
6e89ec11-e666-4e3e-90de-8063d8676462,63714197,4139,0:00:00.097000,1,DONE,2024-03-10 08:45:49.312000+00:00,,[],
e4e27dac-1981-4b6d-970e-a5c7a8a001fb,63714200,9881,0:00:00.112000,1,DONE,2024-03-10 08:45:49.945000+00:00,,[],
08fba7f9-514b-4df3-bb04-ae16432b1582,63714203,12281,0:00:00.086000,1,DONE,2024-03-10 08:45:50.735000+00:00,,[],
0683c4b7-ef6d-4b16-856f-b0d8e3fffbe4,63714206,4461,0:00:00.068000,1,DONE,2024-03-10 08:45:51.293000+00:00,,[],
4fd80a2a-84dc-432c-b642-6bcb8d55ccaa,63714209,9001,0:00:00.117000,1,DONE,2024-03-10 08:45:52.141000+00:00,,[],
1816f6e5-e8da-4aa0-9849-c761cfce4a7a,63714212,3051,0:00:00.103000,1,DONE,2024-03-10 08:45:52.799000+00:00,,[],
e714c20e-e593-4ca9-9b0b-c9f12525fd1b,63714216,2093,0:00:00.114000,1,DONE,2024-03-10 08:45:53.807000+00:00,,[],
9d0d37e0-9fe9-4473-8633-35d28882bea4,63714218,2456,0:00:00.083000,1,DONE,2024-03-10 08:45:54.244000+00:00,,[],
f896fd61-1b42-417a-86a6-2a5e37df4839,63714222,5652,0:00:00.133000,1,DONE,2024-03-10 08:45:54.967000+00:00,,[],
717a173f-71a8-4fe7-8b78-3b5a3b1f9c90,63714224,7076,0:00:00.117000,1,DONE,2024-03-10 08:45:55.510000+00:00,,[],
4cc80efb-10be-48ca-9a9f-0a664e3e4580,63714227,8292,0:00:00.084000,1,DONE,2024-03-10 08:45:56.193000+00:00,,[],
d73e23b6-8827-4019-acc1-01d7c453d1aa,63714230,100,0:00:00.065000,1,DONE,2024-03-10 08:45:56.836000+00:00,,[],
d58919db-573a-4818-b1c2-83b911f2b77a,63714233,10078,0:00:00.133000,1,DONE,2024-03-10 08:45:57.379000+00:00,,[],
bcdcb397-b9c0-4baf-aa47-d4598f1fe310,63714236,158,0:00:00.110000,1,DONE,2024-03-10 08:45:58.458000+00:00,,[],
a00db9f0-e3c4-48eb-bb4f-6d7004955992,63714240,7145,0:00:00.085000,1,DONE,2024-03-10 08:45:59.192000+00:00,,[],
311c7fc4-aa70-408d-b111-9cd43e1c683f,63714242,101,0:00:00.089000,1,DONE,2024-03-10 08:45:59.616000+00:00,,[],
22e2950f-c3de-48f9-9cfb-92c7771caa6a,63714245,510,0:00:00.086000,1,DONE,2024-03-10 08:46:00.256000+00:00,,[],
b796f952-39ab-4d0f-a7a2-f020d2b4ed28,63714248,11419,0:00:00.095000,1,DONE,2024-03-10 08:46:00.993000+00:00,,[],
9004bcaa-328f-4831-a819-0c7a5607087f,63714251,1734,0:00:00.118000,1,DONE,2024-03-10 08:46:02.267000+00:00,,[],
6d5f83ef-90f6-46c4-8f9f-9fa0607b231a,63714255,2800,0:00:00.085000,1,DONE,2024-03-10 08:46:03.176000+00:00,,[],
acfd80ef-c9aa-438f-a992-5f9a3a82e321,63714257,1403,0:00:00.082000,1,DONE,2024-03-10 08:46:03.678000+00:00,,[],
5bd23148-f7f0-4d6a-9cff-1587de2ae783,63714260,7146,0:00:00.120000,1,DONE,2024-03-10 08:46:04.467000+00:00,,[],
fc4aa59f-d44f-4ff0-b024-61af3038a211,63714263,1507,0:00:00.073000,1,DONE,2024-03-10 08:46:05.122000+00:00,,[],
fdd1e461-603d-414b-92c3-fbea24c30d1a,63714267,9002,0:00:00.094000,1,DONE,2024-03-10 08:46:06.169000+00:00,,[],
9f5a9cbb-2a23-4d9a-902a-cc7ef513ed44,63714269,5897,0:00:00.082000,1,DONE,2024-03-10 08:46:06.633000+00:00,,[],
1eb2a619-944c-4348-88f0-fe9897915c52,63714272,8120,0:00:00.093000,1,DONE,2024-03-10 08:46:07.667000+00:00,,[],
583b3fe3-32cf-4bef-866f-f39802b0cdef,63714275,13602,0:00:00.091000,1,DONE,2024-03-10 08:46:08.501000+00:00,,[],
ec0d92d6-2d54-44a0-802e-70087d3fb02d,63714278,8909,0:00:00.077000,1,DONE,2024-03-10 08:46:09.550000+00:00,,[],
a9712a74-0d09-4a12-a717-b338f4f8ff3f,63714283,5628,0:00:00.083000,1,DONE,2024-03-10 08:46:12.135000+00:00,,[],
39e9d65e-183d-4792-a086-efc06957bede,63714286,1735,0:00:00.127000,1,DONE,2024-03-10 08:46:13.704000+00:00,,[],
bf611310-b7fa-4db8-8603-4dce75f4339c,63714290,10079,0:00:00.089000,1,DONE,2024-03-10 08:46:14.797000+00:00,,[],
021b4f99-bd51-46cd-be4a-ee026b3aab2b,63714293,357,0:00:00.110000,1,DONE,2024-03-10 08:46:15.771000+00:00,,[],
39f14daf-7405-460f-abf8-5948a69cc00f,63714296,9003,0:00:00.088000,1,DONE,2024-03-10 08:46:16.834000+00:00,,[],
6d5b8498-e99e-4ef4-867c-5de713e13e4d,63714299,12487,0:00:00.111000,1,DONE,2024-03-10 08:46:17.814000+00:00,,[],
b9b926a0-5ce3-482d-ac19-c2945b580a89,63714302,1508,0:00:00.188000,1,DONE,2024-03-10 08:46:18.877000+00:00,,[],
4a2c45b1-a3fd-4d0f-b2cb-f9288623c50a,63714317,9393,0:00:00.091000,1,DONE,2024-03-10 08:46:23.515000+00:00,,[],
452da6ca-fdba-4e46-a721-a109e2ea7bb2,63714320,6406,0:00:00.109000,1,DONE,2024-03-10 08:46:24.639000+00:00,,[],
32c5b2a6-47c5-49b7-bce3-f0f7f48feeac,63714323,8025,0:00:00.109000,1,DONE,2024-03-10 08:46:25.641000+00:00,,[],
ba9bf5d3-8403-4f0d-86f7-c1e54019eece,63714326,9882,0:00:00.089000,1,DONE,2024-03-10 08:46:26.687000+00:00,,[],
4f84875b-93d7-4b4e-9cdc-b386df88c29b,63714329,5653,0:00:00.095000,1,DONE,2024-03-10 08:46:27.868000+00:00,,[],
14177f9d-20e4-4072-a201-e72994c78392,63714332,8600,0:00:00.088000,1,DONE,2024-03-10 08:46:28.845000+00:00,,[],
c5dba54b-9f8f-4913-a34c-0ec8b84743b7,63714335,5654,0:00:00.092000,1,DONE,2024-03-10 08:46:30.163000+00:00,,[],
1be5b8d0-6fcc-410e-8514-1561e1500e67,63714383,3052,0:00:00.102000,1,DONE,2024-03-10 08:49:08.435000+00:00,,[],
007c8d1d-6fc2-4972-841c-3ed4a72a05aa,63714386,7077,0:00:00.103000,1,DONE,2024-03-10 08:49:11.961000+00:00,,[],
c90af821-74d7-4629-86e7-6fa37a59ac35,63714393,1576,0:00:00.091000,1,DONE,2024-03-10 08:49:52.020000+00:00,,[],
850157b6-0891-4638-a68c-61234521ab15,63714455,3578,0:00:00.127000,1,DONE,2024-03-10 08:54:07.171000+00:00,,[],
4fdbb6b7-edc4-4596-ba65-949eaf1d9a4f,63714464,1643,0:00:00.087000,1,DONE,2024-03-10 08:54:17.182000+00:00,,[],
88f0794e-087b-46c5-9d2c-4022b10dfd41,63714526,511,0:00:00.114000,1,DONE,2024-03-10 08:59:08.706000+00:00,,[],
75b9b6a5-90f6-4e77-a7f2-78912b893936,63714535,1440,0:00:00.093000,1,DONE,2024-03-10 08:59:17.467000+00:00,,[],
eaf2cde1-3430-40a3-9f3e-aab9b1be780c,63714542,6000,0:00:00.096000,4,DONE,2024-03-10 08:59:57.103000+00:00,,[],
3f1d83cd-facf-4eda-8bc0-aebd92dc1ede,63714599,6573,0:00:00.099000,1,DONE,2024-03-10 09:04:11.360000+00:00,,[],
e74024ff-f875-4c20-8a85-c0c1803aee18,63714608,512,0:00:00.125000,1,DONE,2024-03-10 09:04:14.992000+00:00,,[],
2f0e3edb-66ef-48b8-8cbc-7b2816db2d73,63714683,5435,0:00:00.108000,1,DONE,2024-03-10 09:09:12.640000+00:00,,[],
a22465bb-2388-4d66-bd88-84a51942e0e0,63714692,10108,0:00:00.112000,1,DONE,2024-03-10 09:09:22.174000+00:00,,[],
4eb6003b-e353-4d33-b0b6-e0e752fa0eec,63714752,2457,0:00:00.102000,1,DONE,2024-03-10 09:14:16.020000+00:00,,[],
3e546580-e533-4303-ab37-b94a5558666b,63714755,9451,0:00:00.094000,1,DONE,2024-03-10 09:14:19.899000+00:00,,[],
968f1104-aa2d-42ab-a7a7-75a722457e84,63714775,5663,0:00:00.098000,1,DONE,2024-03-10 09:16:15.167000+00:00,,[],
0b3577b1-7a56-4cde-ac09-39d270b52a8a,63714835,7493,0:00:00.124000,1,DONE,2024-03-10 09:19:15.507000+00:00,,[],
3905cdac-c2bf-4fd7-808a-0049ceead782,63714845,9883,0:00:00.104000,1,DONE,2024-03-10 09:19:24.461000+00:00,,[],
a6958779-9aeb-4006-a13e-704c5e2a9036,63714920,4462,0:00:00.102000,1,DONE,2024-03-10 09:24:18.277000+00:00,,[],
7c339d10-f913-4c4b-b08e-652ed33aa8dd,63714929,138,0:00:00.100000,1,DONE,2024-03-10 09:24:27.758000+00:00,,[],
547fcc19-db83-4b2e-821b-a77af8ec06ca,63714976,9884,0:00:00.153000,1,DONE,2024-03-10 09:27:03.923000+00:00,,[],
387e5fbf-c849-4f33-81f6-8eb72f1317ca,63714982,13033,0:00:00.112000,1,DONE,2024-03-10 09:27:04.702000+00:00,,[],
11bc18fc-f19c-4b60-81ad-3c0def9e97ab,63714996,513,0:00:00.217000,2,DONE,2024-03-10 09:27:05.865000+00:00,,[],
19119b59-9f2c-4283-8cb7-a91b8b7074b8,63715012,6441,0:00:00.178000,2,DONE,2024-03-10 09:27:07.372000+00:00,,[],
c38dc937-e521-444d-af21-b5cbfedebe8d,63715049,1349,0:00:00.118000,1,DONE,2024-03-10 09:29:23.088000+00:00,,[],
30e348e3-de3a-406c-ba66-3c39de95a9f6,63715052,9902,0:00:00.106000,1,DONE,2024-03-10 09:29:27.156000+00:00,,[],
c3568c30-2ace-4f71-971e-0baff8f477ea,63715065,8236,0:00:00.226000,2,DONE,2024-03-10 09:29:45.714000+00:00,,[],
b3f2d6a1-3891-4abe-9532-0ee22d2819df,63715082,4140,0:00:00.270000,2,DONE,2024-03-10 09:29:53.556000+00:00,,[],
7f14d713-2b30-46b3-b85e-b7bca184f875,63715108,33,0:00:00.112000,1,DONE,2024-03-10 09:30:54.226000+00:00,,[],
abf967fa-4e5d-434e-b9c8-0b7a20cd629b,63715111,1612,0:00:00.114000,1,DONE,2024-03-10 09:31:02.846000+00:00,,[],
a45674be-81b5-4bad-820f-4516baf21080,63715142,911,0:00:00.101000,4,DONE,2024-03-10 09:32:56.105000+00:00,,[],
2d4f31cf-f8c9-4fe0-95d0-5889650d69a8,63715161,4680,0:00:00.104000,1,DONE,2024-03-10 09:34:31.958000+00:00,,[],
a7b272c9-4e66-47c0-bb32-da19b1e955a1,63715164,1736,0:00:00.122000,1,DONE,2024-03-10 09:34:35.746000+00:00,,[],
252f0f9a-fd44-4d1a-8b54-7cd6d154d794,63715253,9903,0:00:00.116000,1,DONE,2024-03-10 09:39:34.019000+00:00,,[],
b2798565-9717-4033-9ddc-5f821662b78e,63715256,8910,0:00:00.105000,1,DONE,2024-03-10 09:39:38.456000+00:00,,[],
e7f87e3c-e731-419c-95b4-4e553543cdf5,63715327,1543,0:00:00.100000,1,DONE,2024-03-10 09:44:29.930000+00:00,,[],
c5954c2f-2ab4-4d9c-8be0-ccadd69741c6,63715337,159,0:00:00.107000,1,DONE,2024-03-10 09:44:38.076000+00:00,,[],
cc6ff898-210c-448f-90f3-a16b4e39dbc7,63715720,6574,0:00:00.103000,1,DONE,2024-03-10 09:44:42.169000+00:00,,[],
cdb8b55a-b7ff-4bc4-8dc5-55fb79152edc,63715723,7494,0:00:00.111000,1,DONE,2024-03-10 09:44:42.833000+00:00,,[],
c41409ad-d070-474e-8f40-00ff38cdc0f3,63715785,10080,0:00:00.101000,1,DONE,2024-03-10 09:44:43.919000+00:00,,[],
0060eeb8-04d0-4e77-8796-ed928d15774a,63715795,1737,0:00:00.098000,1,DONE,2024-03-10 09:44:44.704000+00:00,,[],
4bcf7e13-dc91-4a38-a2e8-fa76de7fac02,63715805,4141,0:00:00.098000,1,DONE,2024-03-10 09:44:45.288000+00:00,,[],
6f68aadd-87db-404a-a4d2-9ff88aa830a2,63715838,6575,0:00:00.106000,1,DONE,2024-03-10 09:44:46.063000+00:00,,[],
9f038998-2999-4d95-912f-f89f1f86df4c,63715859,4463,0:00:00.103000,1,DONE,2024-03-10 09:44:46.763000+00:00,,[],
f0e3497f-cef2-4239-9a5c-fd1d3bb17c5a,63715894,1738,0:00:00.100000,1,DONE,2024-03-10 09:44:47.618000+00:00,,[],
9655832c-503f-4eff-848e-2dda8e428ac8,63715915,11420,0:00:00.110000,1,DONE,2024-03-10 09:44:48.376000+00:00,,[],
35ea04be-87f8-4eec-9891-d77bb7280056,63715935,9452,0:00:00.100000,1,DONE,2024-03-10 09:44:49.183000+00:00,,[],
31557a32-92f1-4fb4-9e62-26562e10fcbc,63715945,6407,0:00:00.101000,1,DONE,2024-03-10 09:44:49.858000+00:00,,[],
e4a502d7-bca9-4d23-8717-c98eadf4c2a3,63715960,7495,0:00:00.093000,1,DONE,2024-03-10 09:44:50.582000+00:00,,[],
f84d6cf8-a55c-41ec-be7f-edf3accf7e30,63715993,8911,0:00:00.158000,1,DONE,2024-03-10 09:44:51.463000+00:00,,[],
138a0b34-a925-4ecd-88c0-2d94569f9ca9,63716012,11231,0:00:00.109000,1,DONE,2024-03-10 09:44:52.302000+00:00,,[],
a628d722-e817-4072-bf69-f0e82c54f761,63716021,6442,0:00:00.087000,1,DONE,2024-03-10 09:44:53.208000+00:00,,[],
5b9ed450-4d52-4f20-ab62-ddbd3bd6841f,63716028,10081,0:00:00.093000,1,DONE,2024-03-10 09:44:53.796000+00:00,,[],
79fa1365-cd54-425e-af67-6877da8220fe,63716042,13034,0:00:00.208000,1,DONE,2024-03-10 09:44:54.674000+00:00,,[],
1d28faf7-ae1e-42d8-b62d-bc80c2aa947d,63716054,6408,0:00:00.135000,1,DONE,2024-03-10 09:44:55.425000+00:00,,[],
efcb7e36-d697-4a0c-a6a6-87c00b0743ec,63716055,1527,0:00:00.109000,1,DONE,2024-03-10 09:44:56.009000+00:00,,[],
a3288515-cf22-47a1-867d-850c4233310c,63716057,1739,0:00:00.095000,1,DONE,2024-03-10 09:44:56.838000+00:00,,[],
75849915-a76c-4860-9e40-f3ac0c022b20,63716062,8237,0:00:00.093000,1,DONE,2024-03-10 09:44:57.767000+00:00,,[],
d9be3386-d803-4fa1-b8c7-b2bf8ca3196d,63716067,410,0:00:00.097000,1,DONE,2024-03-10 09:44:58.300000+00:00,,[],
f8e1624c-b697-4266-8d58-44af43956841,63716068,6409,0:00:00.099000,1,DONE,2024-03-10 09:44:58.923000+00:00,,[],
61ca7169-1f84-405a-b68f-3ecc72263f9e,63716071,5664,0:00:00.116000,1,DONE,2024-03-10 09:44:59.736000+00:00,,[],
f58fcdf1-dbf0-48c8-852d-9e003c991a6a,63716076,8912,0:00:00.111000,1,DONE,2024-03-10 09:45:00.577000+00:00,,[],
b651e2ef-0448-4d9d-9940-b8f5bb89db8e,63716078,12447,0:00:00.118000,1,DONE,2024-03-10 09:45:01.115000+00:00,,[],
463a9ee2-e7b8-48b1-9d34-f77a58cda470,63716080,5898,0:00:00.084000,1,DONE,2024-03-10 09:45:01.674000+00:00,,[],
9e3ffd27-89d1-4714-b987-131bea00c764,63716083,12488,0:00:00.087000,1,DONE,2024-03-10 09:45:02.318000+00:00,,[],
7ded5bc3-bad3-4313-a045-8f5b89f69410,63716087,1350,0:00:00.185000,1,DONE,2024-03-10 09:45:03.114000+00:00,,[],
ced0225f-e642-4b28-bd8f-249ecff406c6,63716089,912,0:00:00.099000,1,DONE,2024-03-10 09:45:03.735000+00:00,,[],
ad9b3833-129e-40d7-84ec-67133e126a17,63716092,2458,0:00:00.123000,1,DONE,2024-03-10 09:45:04.544000+00:00,,[],
a1457c90-83e4-469b-af73-eff6a699f0f3,63716095,2801,0:00:00.100000,1,DONE,2024-03-10 09:45:05.640000+00:00,,[],
09deb1e6-de02-4134-9c8c-e70db22c3f93,63716100,4441,0:00:00.098000,1,DONE,2024-03-10 09:45:06.287000+00:00,,[],
65150eb1-45b9-4fc8-9d00-19f12b2aff27,63716101,3579,0:00:00.105000,1,DONE,2024-03-10 09:45:06.811000+00:00,,[],
626620c0-b6a4-4347-aa89-7017ff97c2b4,63716104,11232,0:00:00.109000,1,DONE,2024-03-10 09:45:07.396000+00:00,,[],
a6a47eed-f758-4895-a8d1-9ef02d7f0785,63716108,10466,0:00:00.093000,1,DONE,2024-03-10 09:45:08.033000+00:00,,[],
60643369-9ee1-469f-b7ab-c178f19c0107,63716110,8601,0:00:00.145000,1,DONE,2024-03-10 09:45:08.578000+00:00,,[],
6fa49911-c9a9-49a6-b461-e62a90828494,63716113,601,0:00:00.105000,1,DONE,2024-03-10 09:45:09.639000+00:00,,[],
4d81c379-946d-44dd-8030-376d7abf47fd,63716116,5629,0:00:00.106000,1,DONE,2024-03-10 09:45:10.530000+00:00,,[],
